date,slot,icode,brand,name,discount,price,qty_open,mid_qty,qty_close,sold,sold_out,sell_rate
2026/08/07,14:00,10958352,好奇,小森林尿布 (好眠褲/好動褲/黏貼型),84折,1435,1,,0,1,是,100.0
2026/08/08,00:00,14885905,MUJI 無印良品,男天竺圓領短袖T恤-多色任選,84折,211,836,,0,836,是,100.0
2026/08/08,00:00,12984109,ARIEL,超濃縮抗菌抗臭洗衣精8包,78折,859,518,,0,518,是,100.0
2026/08/08,00:00,14928291,好自在,無痕早安/奢柔褲36片/安睡褲48片,62折,999,465,,0,465,是,100.0
2026/08/08,00:00,7851424,MarCella 瑪榭,7件組★無縫抗菌內褲-薄感中高腰,56折,1111,464,,0,464,是,100.0
2026/08/08,00:00,13831720,NIKE,AIR JORDAN 1百搭休閒鞋,47折,1899,446,,0,446,是,100.0
2026/08/08,00:00,13147815,杰哥蛋餅,經典眷村味盒子系列4包,84折,839,324,,0,324,是,100.0
2026/08/08,00:00,10875512,QUAKER 桂格,特濃黑芝麻穀飲/杏仁果燕麥飲237mlx2盒(共24瓶),59折,499,284,,0,284,是,100.0
2026/08/08,00:00,6532205,五月花,厚棒四層抽取90抽x60,71折,1199,268,,0,268,是,100.0
2026/08/08,00:00,12914214,NIKE 精選運動服飾(多款任選),NIKE 精選運動服飾(多款任選),55折,488,251,,0,251,是,100.0
2026/08/08,00:00,14944494,Move Free 益節,UC-II加強型迷你錠6瓶(共180錠),55折,3999,245,,0,245,是,100.0
2026/08/08,00:00,6739761,胡媽媽灶腳,黃金干貝醬雙享6入組,47折,1199,235,,0,235,是,100.0
2026/08/08,00:00,12842795,亞培,安素原味 HMB升級配方 60入,82折,4250,194,,0,194,是,100.0
2026/08/08,00:00,13366515,Alpecin,咖啡因泡沫染髮露200mlx3,64折,1349,188,,0,188,是,100.0
2026/08/08,00:00,14877884,KIPLING,猴猴包新款上市★輕巧實用大容量旅行收納 後背包 手提包 側/肩/斜背包(58款選),36折,1988,163,,0,163,是,100.0
2026/08/08,00:00,12982769,亞培,葡勝納菁選營養品48入,81折,4320,142,,0,142,是,100.0
2026/08/08,00:00,13229603,dyson,V8 SV25 強勁無線吸塵器(經典款),53折,8990,135,,0,135,是,100.0
2026/08/08,00:00,12842796,亞培,安素原味 HMB升級配方 90入,82折,6375,133,,0,133,是,100.0
2026/08/08,00:00,15508848,TRYALL,Shake! 高纖果感蛋白隨搖飲-5入組 40g/包*2,65折,650,128,,0,128,是,100.0
2026/08/08,00:00,15248937,雅詩蘭黛,小棕瓶100ml買1送1(國際航空版),25折,4011,97,,0,97,是,100.0
2026/08/08,00:00,11729129,德國Emma,6公分雙面睡薄床墊-雙人,37折,3999,66,,0,66,是,100.0
2026/08/08,00:00,14279152,礁溪川湯春天旗艦館,雙人一泊二食早晚餐或四人家庭房含早餐,41折,6600,64,,0,64,是,100.0
2026/08/08,00:00,15406885,STAUB,鑄鐵飯鍋+飯匙+碗盤3件,45折,4999,59,,0,59,是,100.0
2026/08/08,00:00,14936224,Lenovo,Yoga Tab 12G/256G,81折,15490,50,,0,50,是,100.0
2026/08/08,00:00,13120348,成長天地,100cm桌面 兒童書桌椅,56折,7777,44,,0,44,是,100.0
2026/08/08,00:00,15143441,科沃斯,全新T90 PRO滾筒掃拖機器人,35折,19688,38,,0,38,是,100.0
2026/08/08,00:00,15290226,LUDEYA,超緊緻導入美容儀,33折,9088,32,,0,32,是,100.0
2026/08/08,00:00,12813998,伊萊克斯,極致美味700半自動義式咖啡機(E7EC1-610P),41折,11111,20,,0,20,是,100.0
2026/08/08,00:00,15132070,Apple,MacBook Air 15吋 M5(16G/512G),97折,48403,9,,0,9,是,100.0
2026/08/08,00:00,15055597,聲寶,6-8坪一級變頻冷專空調,58折,22900,6,,0,6,是,100.0
2026/08/08,11:00,12137812,ARIEL,4D抗菌洗衣膠囊120顆,74折,799,594,,0,594,是,100.0
2026/08/08,11:00,14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,74折,5299,489,,0,489,是,100.0
2026/08/08,11:00,13224566,m2 美度,超能膠原飲/晚安飲任選1箱(100包),43折,7580,480,,0,480,是,100.0
2026/08/08,11:00,7851422,MarCella 瑪榭,7件組★MIT無縫抗菌內褲-薄感中低腰,75折,999,471,,0,471,是,100.0
2026/08/08,11:00,11650005,義美,原味保久乳125mlx2箱(共48入),7折,511,461,,0,461,是,100.0
2026/08/08,11:00,14208908,Le Creuset,Gourmand專業迷你鑄鐵鍋具3入組,33折,3999,292,,0,292,是,100.0
2026/08/08,11:00,12553642,皮爾卡登,男款 速乾透氣彈力休閒長褲(四色任選),26折,799,279,,0,279,是,100.0
2026/08/08,11:00,10484887,饗城,五星級超有感牛肉麵10入組+50MO,77折,1049,229,,0,229,是,100.0
2026/08/08,11:00,14578775,PUMA,Softride系列 慢跑運動鞋 (多款選),76折,999,201,,0,201,是,100.0
2026/08/08,11:00,12842795,亞培,安素原味 HMB升級配方 60入,82折,4250,196,,0,196,是,100.0
2026/08/08,11:00,13344416,資生堂國際櫃,百優精純乳霜 75mlx2入,35折,2577,196,,0,196,是,100.0
2026/08/08,11:00,10689278,SK-II,青春露330ml送10禮,54折,7761,196,,0,196,是,100.0
2026/08/08,11:00,11560785,雅詩蘭黛,小棕瓶30送30ml,58折,3100,188,,0,188,是,100.0
2026/08/08,11:00,4932213,桂格,養氣人蔘共120入,72折,5310,176,,0,176,是,100.0
2026/08/08,11:00,14500395,LARGAN 大立美,關健立克10盒（共300粒）,44折,6688,157,,0,157,是,100.0
2026/08/08,11:00,11663033,dyson,V12 TC強勁輕量智慧無線吸塵器(mo獨家升級版/雙主吸頭),71折,17900,138,,0,138,是,100.0
2026/08/08,11:00,11843761,Ta-Da 泰達,最新升級版 泰達隨身椅PRO(原廠一年保固),66折,2630,131,,0,131,是,100.0
2026/08/08,11:00,8971796,Panasonic 國際牌,日本製乾濕兩用電動刮鬍刀(ES-ST2S-K),49折,1990,79,,0,79,是,100.0
2026/08/08,11:00,15478703,PORTER,波特包 獨家新品x熱銷獨家組★新品手提包 輕量斜背包 真皮短夾(19款選),6折,2999,78,,0,78,是,100.0
2026/08/08,11:00,10877396,國際牌,高滲透奈米水離子吹風機-NA0J深藍,68折,7490,73,,0,73,是,100.0
2026/08/08,11:00,12092813,雪之上,全效合一水凝霜3入,55折,2620,71,,0,71,是,100.0
2026/08/08,11:00,13750528,Olitalia 奧利塔,純橄欖油禮盒組6+1瓶,73折,2928,52,,0,52,是,100.0
2026/08/08,11:00,14228051,LG,超值雙層360循環扇空氣清淨機,66折,13900,48,,0,48,是,100.0
2026/08/08,11:00,15331327,BRITA,純淨全效型6芯-歐洲製,59折,1183,45,,0,45,是,100.0
2026/08/08,11:00,15510582,Samsung 三星,Galaxy Z Fold8 Ultra (12G/512G),91折,65900,27,,0,27,是,100.0
2026/08/08,11:00,14817136,SANSUI,5.1.2聲霸 聲空艙SS2,59折,12800,23,,0,23,是,100.0
2026/08/08,11:00,15512497,Even Realities,Even G2 AI 智慧眼鏡,99折,19990,19,,0,19,是,100.0
2026/08/08,11:00,14016458,法國Staub,迷你鑄鐵鍋＋圓形平煎鍋16cm,26折,3999,8,,0,8,是,100.0
2026/08/08,11:00,15137218,華碩,15.6吋Core5輕薄16G,79折,19999,39,45,37,2,否,5.1
2026/08/08,11:00,13528252,Sofy蘇菲,超熟睡/超日安褲型衛生棉箱購,36折,725,1,,0,1,是,100.0
2026/08/08,11:00,14175260,法國皇家,理想體態貓飼料15kg,7折,3199,458,481,461,0,否,0.0
2026/08/08,11:00,15491289,麥當勞,豬肉滿福堡加蛋+經典美式咖啡(冰),52折,58,0,,0,0,是,0.0
2026/08/08,11:00,8141534,大研生醫,德國頂級魚油10入組(600粒.陳美鳳&權威醫生共同推薦),4折,7950,72,90,84,0,否,0.0
2026/08/08,14:00,14739665,Dr.Schaumann’s厚繭嫩足拋光霜驚爆2件組,Dr.Schaumann’s厚繭嫩足拋光霜驚爆2件組,11折,1112,537,,0,537,是,100.0
2026/08/08,14:00,13799375,Simply 新普利,超級夜酵素DX 100顆(x2盒),37折,4180,483,,0,483,是,100.0
2026/08/08,14:00,10419093,滿意寶寶,極上呵護輕巧褲L-XL(任選2箱組),78折,2998,480,,0,480,是,100.0
2026/08/08,14:00,14175260,法國皇家,理想體態貓飼料15kg,7折,3199,459,,0,459,是,100.0
2026/08/08,14:00,7718839,汪喵星球,犬貓冷凍乾燥原肉零食260-300g,73折,888,457,,0,457,是,100.0
2026/08/08,14:00,9735781,Persil,深層酵解濃縮洗衣精6包,49折,949,428,,0,428,是,100.0
2026/08/08,14:00,13317110,臻御行,量販無調味堅果任選2袋,8折,759,392,,0,392,是,100.0
2026/08/08,14:00,9113256,舒酸定,長效抗敏牙膏8入,47折,669,357,,0,357,是,100.0
2026/08/08,14:00,14548527,威利在哪裡？經典系列大集合1-7,威利在哪裡？經典系列大集合1-7,55折,1552,281,,0,281,是,100.0
2026/08/08,14:00,15131667,Wacoal 華歌爾,華歌爾x莎薇 2件組 美胸、運動、無鋼圈內衣(多款任選),28折,1088,195,,0,195,是,100.0
2026/08/08,14:00,13704397,湛盧咖啡,經典綜合濾掛咖啡2盒(共72包;中焙/深焙 任選),74折,1199,190,,0,190,是,100.0
2026/08/08,14:00,15437770,飲后,超孅飲6盒(15包/盒 白家綺監製 順暢代謝),36折,2830,176,,0,176,是,100.0
2026/08/08,14:00,10950080,台酒生技,黑酵母酒粕青春露5入,28折,1288,168,,0,168,是,100.0
2026/08/08,14:00,13146566,AHC,B5微導玻尿酸保濕精華液,43折,1319,158,,0,158,是,100.0
2026/08/08,14:00,15002869,Apple,iPhone 17e(256G/6.1吋),95折,20900,155,,0,155,是,100.0
2026/08/08,14:00,15248937,Estee Lauder 雅詩蘭黛,特潤超導全方位修護露100ml送100ml(加大版/國際航空版),25折,4011,151,,0,151,是,100.0
2026/08/08,14:00,15257164,GARMINVENU 3 GPS 智慧腕錶 光譜黑,GARMINVENU 3 GPS 智慧腕錶 光譜黑,66折,9990,148,,0,148,是,100.0
2026/08/08,14:00,13244428,象印,買1送1超輕量彈蓋保溫杯600ml,35折,1288,148,,0,148,是,100.0
2026/08/08,14:00,12842796,亞培,安素原味 HMB升級配方 90入,82折,6375,147,,0,147,是,100.0
2026/08/08,14:00,15129556,dyson,HD19國際電壓隨行吹風機(新品上市/全球電壓),91折,9990,142,,0,142,是,100.0
2026/08/08,14:00,8771176,美威鮭魚,精選鮭魚菲力系列任選二件組,69折,1799,125,,0,125,是,100.0
2026/08/08,14:00,15394907,必勝客,2個十三吋鬆厚大比薩(口味10選2),29折,389,248,715,128,120,否,48.4
2026/08/08,14:00,11764022,FL 生活+,超巨型360L摺疊收納箱-三層款,3折,2399,120,,0,120,是,100.0
2026/08/08,14:00,8372350,挺立,關鍵迷你錠UCII 4+1盒組,6折,2998,109,,0,109,是,100.0
2026/08/08,14:00,13905679,鈦安,萬用鈦砧板(大+中),72折,2980,93,,0,93,是,100.0
2026/08/08,14:00,11010637,大研生醫,視易適葉黃素10入組(300粒-陳美鳳代言.添加蝦紅素.智利酒果.山桑子),4折,7950,93,,0,93,是,100.0
2026/08/08,14:00,8013804,飛利浦,全自動義式咖啡機(EP2220),28折,9999,85,,0,85,是,100.0
2026/08/08,14:00,8141534,大研生醫,德國頂級魚油10入組(600粒.陳美鳳&權威醫生共同推薦),4折,7950,83,,0,83,是,100.0
2026/08/08,14:00,14478745,大同,10人份不鏽鋼電鍋奶茶色,7折,2740,77,,0,77,是,100.0
2026/08/08,14:00,14402787,石頭科技,Qrevo C Pro掃拖機器人-超值組,77折,13999,46,,0,46,是,100.0
2026/08/08,14:00,15137218,華碩,15.6吋Core5輕薄16G,79折,19999,36,,0,36,是,100.0
2026/08/08,14:00,15116881,DJI,OSMO POCKET 4全能套裝 手持口袋攝影機/相機 ｜旗艦高畫質｜多款底片濾鏡,96折,18032,27,,0,27,是,100.0
2026/08/08,14:00,14740370,Apple,AirPods Pro 3,88折,6999,22,,0,22,是,100.0
2026/08/08,14:00,12721647,LG,19KG變頻洗衣機,67折,18888,22,,0,22,是,100.0
2026/08/08,14:00,14789508,LEGO 樂高,Icons 10365 史傑克船長的海盜船,72折,9188,20,,0,20,是,100.0
2026/08/08,14:00,14364756,Acer,送包鼠★14吋32G Ultra 7 AI筆電,9折,36900,14,,0,14,是,100.0
2026/08/08,14:00,15510578,Samsung 三星,Galaxy Z Fold8 5G 7.6吋(12G/512G/Snapdragon 8 Elite Gen 5/5000萬畫素超廣角/AI手機),9折,59900,21,17,13,8,否,38.1
2026/08/08,14:00,15252400,BRAUN 百靈,新5系列PRO免拆快洗電鬍刀★內含鬢角刀,49折,3388,6,,0,6,是,100.0
2026/08/08,14:00,15438228,蘭蔻,小黑瓶100ml送正貨100ml,0.3折,5226,21,40,31,0,否,0.0
2026/08/08,14:00,14211446,輝葉,WePAPA登山健走機 HY-20613,69折,12400,18,27,25,0,否,0.0
2026/08/08,14:00,10144379,RealShop,加州空運水蜜桃1.8kg 6-9顆,74折,899,408,461,448,0,否,0.0
2026/08/08,14:00,10343718,元大珠寶黃金二錢金塊金條 投資保值利器(金重7.50克),元大珠寶黃金二錢金塊金條 投資保值利器(金重7.50克),95折,35688,0,,0,0,是,0.0
2026/08/09,14:00,15039439,肯德基,卡啦脆雞5塊+原味蛋撻禮盒(6入),52折,339,665,,0,665,是,100.0
2026/08/09,14:00,12047638,24HRS,3件組★經典款親膚無痕內衣-多色選,56折,1160,479,,0,479,是,100.0
2026/08/09,14:00,11246023,滿意寶寶,寶可夢晚安褲L-XXXL(任選2箱組),79折,1998,460,,0,460,是,100.0
2026/08/09,14:00,15152423,好自在,液體衛生棉108-109片,53折,949,441,,0,441,是,100.0
2026/08/09,14:00,13746818,葛莉思,貓食8kg*2入,62折,969,436,,0,436,是,100.0
2026/08/09,14:00,15457201,THE VEGAN 樂維根,經典植物優蛋白 2入組 1KG/袋,6折,1299,420,,0,420,是,100.0
2026/08/09,14:00,15026781,豐力富,官方經營 ★新上市 買1送1★高蛋白奶粉760gx2罐組,37折,559,407,,0,407,是,100.0
2026/08/09,14:00,11145331,原萃,無糖茶寶特瓶系列580ml x2箱(共48入;24入/箱),57折,799,309,,0,309,是,100.0
2026/08/09,14:00,15142229,IENA,造型防曬輕薄外套（#6293002#6293003#6293004 網路獨家款、清新風、透氣、透膚感）,26折,880,294,,0,294,是,100.0
2026/08/09,14:00,8065220,Casa 卡薩,嚴選綜合濾掛式咖啡9gX100入,5折,699,252,,0,252,是,100.0
2026/08/09,14:00,13720400,PUMA,男女運動休閒鞋 (多款選),41折,999,244,,0,244,是,100.0
2026/08/09,14:00,12541993,Sastty,利尻昆布染髮劑200gx2入,5折,1580,236,,0,236,是,100.0
2026/08/09,14:00,10362698,花王,NEW柔舒蒸氣眼罩72入,55折,1299,209,,0,209,是,100.0
2026/08/09,14:00,12760591,ALIANZA,艾利安莎西班牙原裝進口酪梨油1000mlx3入,64折,1080,208,,0,208,是,100.0
2026/08/09,14:00,7735769,安美諾,美白修護霜2入組,64折,5800,197,,0,197,是,100.0
2026/08/09,14:00,14905461,理膚寶水,極效B5彈潤超修復精華,35折,3226,195,,0,195,是,100.0
2026/08/09,14:00,14472326,WOKY沃廚,VERVE聯名_純鈦零秒瓶780ml,66折,1580,194,,0,194,是,100.0
2026/08/09,14:00,10446671,天使娜拉,EX膠原蛋白粉x14盒(15包/盒/牛奶),2折,3750,190,,0,190,是,100.0
2026/08/09,14:00,15122334,台南趣淘漫旅,4人入住豪華景觀房★贈超商抵用+水庫門票+館內冒險活動6項,18折,2599,186,,0,186,是,100.0
2026/08/09,14:00,14273693,黛珂,裸光訂製眼彩盤,9折,1485,185,,0,185,是,100.0
2026/08/09,14:00,6382987,SENTOSA 三多,金盞花葉黃素Plus蝦紅素軟膠囊3入組,65折,1880,183,,0,183,是,100.0
2026/08/09,14:00,15488168,Branden,SAFEPLUS輕量安心防盜側背包(快倉限定),81折,1749,180,,0,180,是,100.0
2026/08/09,14:00,8106681,Panasonic 國際牌,610公升新一級能源效率三門變頻冰箱-絲紋灰(NR-C611XV-L),8折,31888,166,,0,166,是,100.0
2026/08/09,14:00,14500645,NEW BALANCE,530SG_復古運動鞋_白銀,71折,2199,142,,0,142,是,100.0
2026/08/09,14:00,15175757,Philips 飛利浦,X5012電鬍刀+HX2411音波牙刷,81折,3188,135,,0,135,是,100.0
2026/08/09,14:00,11833395,美博士,專業隔離清爽防曬4入組,36折,1999,135,,0,135,是,100.0
2026/08/09,14:00,8133411,大研生醫,德國頂級魚油3入組(60粒/入.陳美鳳&權威醫生共同推薦),37折,2499,123,,0,123,是,100.0
2026/08/09,14:00,15516037,MON’S,漫遊花境收腰長洋裝(任選),35折,899,100,,0,100,是,100.0
2026/08/09,14:00,7679325,船井生醫,極纖錠獨家增量版4盒(共448顆)+夜孅2袋(共40顆),27折,4499,100,,0,100,是,100.0
2026/08/09,14:00,12177151,FL 生活+,46公升特大款耐重收納箱,33折,1899,87,,0,87,是,100.0
2026/08/09,14:00,15279457,京城之霜,超鳳凰抗老淡斑安瓶4盒組,23折,2750,79,,0,79,是,100.0
2026/08/09,14:00,14952545,Philips 飛利浦,星視界Plus透視蒸氣海星氣炸鍋7.2L_NA547/07,76折,9990,63,,0,63,是,100.0
2026/08/09,14:00,4892335,統一LP33,健字號益生菌膠囊30顆*10盒,57折,6888,56,,0,56,是,100.0
2026/08/09,14:00,14752389,Marshall,Stockwell II攜帶式藍牙喇叭 公司貨(古銅黑),62折,4999,55,,0,55,是,100.0
2026/08/09,14:00,14411766,安耐曬,金鑽防曬露NA 5X版 60mLx2入組,47折,909,52,,0,52,是,100.0
2026/08/09,14:00,15328933,Tiger Family,升級輕盈輕量護脊書包-摺疊版(高年級140CM以上適用 35L),74折,2970,52,,0,52,是,100.0
2026/08/09,14:00,12910243,娘家,消費高手好關鍵Ex PLUS 4盒,62折,7188,49,,0,49,是,100.0
2026/08/09,14:00,15430290,IDEA,山嵐藤編透氣休閒躺椅,32折,2480,46,,0,46,是,100.0
2026/08/09,14:00,9709582,船井生醫,成長關健牛奶鈣魚膠原粉3盒(共150包),39折,6111,46,,0,46,是,100.0
2026/08/09,14:00,13768115,歌林,12KG蒸洗脫烘變頻洗衣機,73折,12490,41,,0,41,是,100.0
2026/08/09,14:00,15336298,Shark,TURBOBLADE TF200 3D雙氣流無葉風扇,8折,7990,40,,0,40,是,100.0
2026/08/09,14:00,13683197,HyRead Gaze Pro X 10.3吋電子紙閱讀器,HyRead Gaze Pro X 10.3吋電子紙閱讀器,89折,16568,29,,0,29,是,100.0
2026/08/09,14:00,14504452,OASIS,製冰塊瞬冰溫熱淨飲機,5折,9999,26,,0,26,是,100.0
2026/08/09,14:00,15072380,Apple,2026 iPad Air M4晶片/11吋/WiFi/128G,93折,23900,25,,0,25,是,100.0
2026/08/09,14:00,14833199,HP 惠普,15吋R5文書追劇一把罩 高CP筆電,61折,15999,18,,0,18,是,100.0
2026/08/09,14:00,11029279,東元,7-8坪一級變頻冷暖,69折,27900,9,,0,9,是,100.0
2026/08/09,14:00,12836521,日立,7-9坪一級變頻冷暖空調,74折,34590,8,,0,8,是,100.0
2026/08/09,14:00,15532704,Samsung 三星,Galaxy Z Fold8 5G 7.6吋,9折,59900,4,,0,4,是,100.0
2026/08/09,18:00,15159979,SUNS,抗UV400外掛式折疊墨鏡/太陽眼鏡,14折,448,935,,0,935,是,100.0
2026/08/09,18:00,9929266,m2美度,超能膠原飲8盒囤貨組(8入/盒),37折,5080,485,,0,485,是,100.0
2026/08/09,18:00,7768493,寵物夢工廠,寵物尿布墊*8包,42折,849,468,,0,468,是,100.0
2026/08/09,18:00,5642941,橘子工坊,制菌洗衣精6包,58折,1099,449,,0,449,是,100.0
2026/08/09,18:00,10434333,朵舒,極致厚柔大3層120抽x60包,43折,789,429,,0,429,是,100.0
2026/08/09,18:00,14315993,PONY,STARRY 防水洞洞鞋(男女任選),34折,477,419,,0,419,是,100.0
2026/08/09,18:00,10138823,高坑肉乾,任選3包(原味/辣味高梁酒牛or豬肉角)(160g/包),79折,595,391,,0,391,是,100.0
2026/08/09,18:00,13740632,HETRAS,飯店療癒沐浴2入,48折,579,345,,0,345,是,100.0
2026/08/09,18:00,6797665,宜蘭神農包子,經典人氣任選30顆,75折,675,345,,0,345,是,100.0
2026/08/09,18:00,14401707,雅頓,21天霜 75ml 兩入組,16折,769,303,,0,303,是,100.0
2026/08/09,18:00,14208908,Le Creuset,Gourmand專業迷你鑄鐵鍋具3入組,33折,3999,299,,0,299,是,100.0
2026/08/09,18:00,15292474,凱撒飯店聯合券,4館通用餐飲券(適用台北凱撒/台北凱達/新板希爾頓/板橋凱撒),47折,818,297,,0,297,是,100.0
2026/08/09,18:00,14535327,PROJEXT,現貨 抗UV涼感防曬外套 防蚊 抗菌抗臭 Xolar Cool UV Protection Jacket 官方直營,72折,2088,294,,0,294,是,100.0
2026/08/09,18:00,11961955,費爾先生,有機蘋果醋946mlx3瓶,53折,1049,275,,0,275,是,100.0
2026/08/09,18:00,13123458,高露潔,抗敏專家牙膏10入,31折,899,258,,0,258,是,100.0
2026/08/09,18:00,14217313,OLAY,水光小白瓶30ml-2入,57折,1379,252,,0,252,是,100.0
2026/08/09,18:00,15131617,adidas 愛迪達,DURAMO 系列跑鞋 運動鞋 慢跑鞋 男鞋/女鞋 多款任選 (KH7331/KH5314/KH5315),43折,1090,243,,0,243,是,100.0
2026/08/09,18:00,10510391,雅詩蘭黛,原生露400ml,54折,4600,243,,0,243,是,100.0
2026/08/09,18:00,15477277,巴黎萊雅,紫熨斗撫紋眼霜2入,63折,1699,160,,0,160,是,100.0
2026/08/09,18:00,14440581,LA NEW,獨家神鞋7代★輕便鞋/休閒鞋(男女/多款),33折,899,110,,0,110,是,100.0
2026/08/09,18:00,9160554,好菌家,黑暢酵益生菌2袋(30入/袋),51折,2260,105,,0,105,是,100.0
2026/08/09,18:00,10338884,娘家,大紅麴6盒(共180顆),76折,13188,96,,0,96,是,100.0
2026/08/09,18:00,11387568,雨揚,2026大藏經普渡大法會-全家6名,48折,3860,76,,0,76,是,100.0
2026/08/09,18:00,15227107,PP 石墨烯,石墨烯粒線修復女內褲4件,33折,3688,63,,0,63,是,100.0
2026/08/09,18:00,6480933,禾聯,14吋智能變頻DC風扇 HDF-14A3,4折,999,56,,0,56,是,100.0
2026/08/09,18:00,14170343,喬治亞高加索有機酸櫻桃原液750ml*6瓶,喬治亞高加索有機酸櫻桃原液750ml*6瓶,32折,2360,48,,0,48,是,100.0
2026/08/09,18:00,15338067,BRAUN 百靈,新5系列PRO電鬍刀-智慧清潔充電座款,63折,5688,48,,0,48,是,100.0
2026/08/09,18:00,11960917,禾聯,7.5KG直立洗衣機,71折,4999,42,,0,42,是,100.0
2026/08/09,18:00,15489437,DJI,Osmo Nano隨行套裝(128GB) 運動相機/迷你相機｜續航200分｜自帶卡槽(聯強國際貨),93折,9999,27,,0,27,是,100.0
2026/08/09,18:00,14032453,Panasonic 國際牌,12公升雙變頻智能除濕機★獨家奶茶色,6折,11999,18,,0,18,是,100.0
2026/08/09,18:00,14850929,BenQ,27型 2K 200Hz護眼螢幕,79折,5588,14,,0,14,是,100.0
2026/08/09,18:00,15469577,Acer,送羅技滑鼠★16吋Ryzen AI 5月銀白,86折,32688,10,,0,10,是,100.0
2026/08/09,18:00,13956187,聲寶瑞智,4-6坪一級變頻冷專空調,77折,16900,5,,0,5,是,100.0
2026/08/09,22:00,11808107,FOOTER,6入組-運動氣墊中筒/船短/高筒襪,54折,919,457,,0,457,是,100.0
2026/08/09,22:00,15224622,UNDER ARMOUR,UA 男鞋 女鞋 Charged Rogue 5 SE 慢跑鞋 運動鞋,35折,1080,455,,0,455,是,100.0
2026/08/09,22:00,3946059,白鴿,濃縮抗菌洗衣精4瓶,59折,815,369,,0,369,是,100.0
2026/08/09,22:00,14177486,3M,細滑牙線棒1200支,6折,911,272,,0,272,是,100.0
2026/08/09,22:00,13088688,御復珍,momo獨家杏仁粉12道研磨6+1優惠組,3折,1169,262,,0,262,是,100.0
2026/08/09,22:00,13901279,MIT iLook,冰冰被/冰絲床包-2入組,21折,918,260,,0,260,是,100.0
2026/08/09,22:00,14967318,MEDITHERAPY,玻尿酸精華,29折,959,242,,0,242,是,100.0
2026/08/09,22:00,10072188,百靈油,25ML*2+滾珠空瓶*2 共50ML,56折,1150,170,,0,170,是,100.0
2026/08/09,22:00,14434857,摩洛哥優油買100送200ml,摩洛哥優油買100送200ml,34折,1799,134,,0,134,是,100.0
2026/08/09,22:00,8426761,ON 歐恩,金牌乳清蛋白5磅(多口味可選),81折,3249,120,,0,120,是,100.0
2026/08/09,22:00,14494680,風神科技,12V涼感空調服反光背心,28折,2590,114,,0,114,是,100.0
2026/08/09,22:00,10932651,朵舒,100%美國棉飯店大浴巾四件組,53折,899,104,,0,104,是,100.0
2026/08/09,22:00,15019973,法之羽,黑燦養髮液2入組(升級版),48折,3880,103,,0,103,是,100.0
2026/08/09,22:00,15401638,契爾氏,激光極淨白淡斑精華50ml,28折,2736,85,,0,85,是,100.0
2026/08/09,22:00,11188381,伊萊克斯,Pure A9.2高效能抗菌空氣清淨機EP71-56,48折,11111,75,,0,75,是,100.0
2026/08/09,22:00,15099269,阿財伯,泰國金枕頭冷凍榴槤肉10盒(原裝進口),49折,1749,66,,0,66,是,100.0
2026/08/09,22:00,15136049,m2美度,超能膠原加法膠囊 4盒組(30入/盒),53折,3380,61,,0,61,是,100.0
2026/08/09,22:00,10839402,COACH,x MICHAEL KORS 經典斜背包/肩背包/兩用包(多款),95折,3788,56,,0,56,是,100.0
2026/08/09,22:00,14872443,Apple,A+級福利品 iPhone 16 Plus 128G 6.7吋(90%電池),87折,19500,26,,0,26,是,100.0
2026/08/09,22:00,13560155,Philips,LatteGo 雙溫萃取全自動義式咖啡機,74折,22900,19,,0,19,是,100.0
2026/08/09,22:00,12504165,Segway,電動滑板車E2 Pro,68折,15588,17,,0,17,是,100.0
2026/08/09,22:00,9164453,立得清,酒精擦濕巾12包,58折,899,9,,0,9,是,100.0
2026/08/09,22:00,14671799,Apple,Apple Watch S11 GPS 46mm,93折,13499,7,,0,7,是,100.0
2026/08/09,22:00,13200699,居家安全,1對2 防水遠距離呼叫無線門鈴,66折,599,7,,0,7,是,100.0
2026/08/09,22:00,12742602,聯碩,3-5坪一級變頻冷暖空調,56折,14590,2,,0,2,是,100.0
2026/08/09,22:00,13352709,歌林,四重濾水壺3.8L(1壺13芯),45折,1599,0,,0,0,是,0.0
2026/08/10,00:00,15452135,Taylor,Deep water 西梅果汁飲 180ml*6瓶/組,6折,539,551,,0,551,是,100.0
2026/08/10,00:00,15508070,NIKE,BIG NIKE 復古休閒鞋,59折,1599,491,,0,491,是,100.0
2026/08/10,00:00,14610469,COVERNAT,男女款Logo短袖-多款可選,59折,711,378,,0,378,是,100.0
2026/08/10,00:00,15290165,PP 石墨烯,石墨烯粒線修復內衣3件,3折,3688,370,,0,370,是,100.0
2026/08/10,00:00,10371748,娘家官方直營,益生菌3盒組(40包/盒),53折,3188,279,,0,279,是,100.0
2026/08/10,00:00,13286234,adidas 愛迪達,精選運動鞋 跑鞋 慢跑鞋 男鞋/女鞋 多款任選(GZ8184/G58098/IE8803/ID6516),37折,999,265,,0,265,是,100.0
2026/08/10,00:00,15287902,王品集團,火鍋.中餐《瘋鍋氣》1600元抵用券(聚/青花驕/和牛涮/尬鍋/享鴨/丰禾/莆田),86折,1388,261,,0,261,是,100.0
2026/08/10,00:00,13247426,寶拉珍選,2%水楊酸精華液2入,7折,1699,233,,0,233,是,100.0
